transaction_id,invoice_id,buyer_id,seller_id,crop,crop_category,quantity_kg,price_per_kg,invoice_amount,procurement_date,delivery_date,payment_due_date,actual_payment_date,payment_status,amount_paid,outstanding_amount,days_past_due,order_status,quantity_ordered,quantity_delivered,quality_accepted,quality_dispute,transaction_dispute,cancelled,partial_payment,digital_passport_verified,dispatch_verified,receiving_verified,invoice_verified,payment_verified,buyer_location,seller_location,transport_distance_km,expected_shelf_life_days,crop_perishability_score,market_price_at_procurement,expected_sale_price,actual_sale_price,downstream_sale_date,created_at,updated_at,next_cycle_30dpd
TXN_0005780,INV_0005780,BUYER_0222,SELLER_01038,Tomato,vegetable,648.93,34.21,22200.01,2025-05-29,2025-05-31,2025-06-05,2025-07-01,PAID,22200.01,0,26,COMPLETED,648.93,640.56,False,True,False,False,False,False,True,True,True,True,REGION_6,REGION_11,65.6,8,0.9,35.12,37.63,35.05,2025-06-03,2025-05-29,2025-07-01,0
TXN_0005396,INV_0005396,BUYER_0079,SELLER_01004,Onion,vegetable,274.23,66.38,18203.21,2025-05-29,2025-05-31,2025-06-05,2025-06-20,PAID,18203.21,0,15,COMPLETED,274.23,247.64,True,False,False,False,False,True,False,True,False,True,REGION_7,REGION_6,35.8,45,0.45,66.55,73.02,77.94,2025-06-03,2025-05-29,2025-06-20,0
TXN_0000885,INV_0000885,BUYER_0251,SELLER_00771,Banana,fruit,344.68,45.36,15633.6,2025-05-30,2025-05-30,2025-06-06,2025-07-31,PAID,15633.6,0,55,COMPLETED,344.68,328.43,True,False,False,False,False,False,True,True,True,False,REGION_11,REGION_9,65.2,10,0.75,42.78,49.89,54.77,2025-06-03,2025-05-30,2025-07-31,1
TXN_0003778,INV_0003778,BUYER_0240,SELLER_01195,Mango,fruit,113.8,42.69,4857.58,2025-05-30,2025-06-01,2025-06-06,2025-06-29,PAID,4857.58,0,23,COMPLETED,113.8,103.91,True,False,False,False,False,True,True,False,True,True,REGION_0,REGION_6,121.6,12,0.8,40.34,46.95,50.75,2025-06-04,2025-05-30,2025-06-29,0
TXN_0003991,INV_0003991,BUYER_0126,SELLER_00346,Onion,vegetable,371.54,17.97,6678.42,2025-05-30,2025-06-01,2025-06-06,2025-06-11,PAID,6678.42,0,5,COMPLETED,371.54,358.04,True,False,False,False,False,True,False,False,True,True,REGION_6,REGION_2,57.6,45,0.45,18.46,19.77,18.81,2025-06-04,2025-05-30,2025-06-11,0
TXN_0002771,INV_0002771,BUYER_0053,SELLER_01490,Rice,grain,953.99,12.59,12012.88,2025-05-30,2025-06-01,2025-06-06,2025-07-31,PAID,12012.88,0,55,COMPLETED,953.99,916.47,True,False,False,False,False,True,True,True,True,True,REGION_5,REGION_8,84.1,150,0.2,12.34,13.85,15.27,2025-06-01,2025-05-30,2025-07-31,1
TXN_0000839,INV_0000839,BUYER_0289,SELLER_01283,Chilli,spice,726.03,31.63,22961.33,2025-05-30,2025-06-01,2025-06-06,2025-06-16,PAID,22961.33,0,10,COMPLETED,726.03,659.57,True,False,False,False,False,True,True,True,True,True,REGION_1,REGION_5,32.4,90,0.35,29.77,34.79,36.92,2025-06-06,2025-05-30,2025-06-16,0
TXN_0000909,INV_0000909,BUYER_0108,SELLER_01078,Wheat,grain,113.75,32.22,3665.37,2025-05-30,2025-05-31,2025-06-06,2025-06-13,PAID,3665.37,0,7,COMPLETED,113.75,111.68,True,False,False,False,False,True,True,False,True,True,REGION_0,REGION_7,10.0,180,0.15,32.84,35.44,36.32,2025-06-03,2025-05-30,2025-06-13,0
TXN_0000388,INV_0000388,BUYER_0093,SELLER_00879,Potato,vegetable,255.52,40.71,10401.07,2025-05-30,2025-05-30,2025-06-06,2025-06-08,PAID,10401.07,0,2,COMPLETED,255.52,243.87,True,False,False,False,False,True,True,True,True,False,REGION_9,REGION_2,71.6,50,0.4,40.39,44.78,45.05,2025-06-01,2025-05-30,2025-06-08,0
TXN_0000976,INV_0000976,BUYER_0202,SELLER_00753,Onion,vegetable,274.89,67.86,18654.49,2025-05-30,2025-06-01,2025-06-06,2025-06-06,PAID,18654.49,0,0,COMPLETED,274.89,271.46,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_8,48.4,45,0.45,67.97,74.65,73.44,2025-06-01,2025-05-30,2025-06-06,0
TXN_0005501,INV_0005501,BUYER_0062,SELLER_01303,Banana,fruit,723.24,49.48,35786.89,2025-05-30,2025-05-31,2025-06-06,2025-06-17,PAID,35786.89,0,11,COMPLETED,723.24,657.16,True,False,False,False,False,True,True,False,True,True,REGION_2,REGION_10,125.9,10,0.75,51.35,54.43,48.91,2025-06-05,2025-05-30,2025-06-17,0
TXN_0001984,INV_0001984,BUYER_0353,SELLER_00339,Chilli,spice,797.03,51.75,41245.04,2025-05-30,2025-05-30,2025-06-06,2025-06-06,PAID,41245.04,0,0,COMPLETED,797.03,752.68,True,False,False,False,False,True,False,True,True,True,REGION_5,REGION_11,20.7,90,0.35,48.9,56.92,56.75,2025-06-04,2025-05-30,2025-06-06,0
TXN_0004848,INV_0004848,BUYER_0180,SELLER_00299,Mango,fruit,330.15,73.28,24191.91,2025-05-30,2025-06-01,2025-06-06,2025-06-10,PAID,24191.91,0,4,COMPLETED,330.15,323.77,True,False,False,False,False,False,True,True,True,True,REGION_0,REGION_0,79.0,12,0.8,77.77,80.6,92.15,2025-06-03,2025-05-30,2025-06-10,0
TXN_0002134,INV_0002134,BUYER_0368,SELLER_01367,Onion,vegetable,295.0,36.37,10728.07,2025-05-30,2025-05-30,2025-06-06,2025-06-08,PAID,10728.07,0,2,COMPLETED,295.0,282.12,True,False,False,False,False,True,True,True,True,True,REGION_8,REGION_0,79.9,45,0.45,36.15,40.0,40.33,2025-06-02,2025-05-30,2025-06-08,0
TXN_0002671,INV_0002671,BUYER_0351,SELLER_00481,Rice,grain,758.14,59.27,44935.83,2025-05-30,2025-05-31,2025-06-06,2025-06-12,PAID,44935.83,0,6,COMPLETED,758.14,713.7,True,False,False,False,False,True,True,True,True,True,REGION_3,REGION_9,62.8,150,0.2,59.39,65.2,55.49,2025-06-05,2025-05-30,2025-06-12,0
TXN_0003029,INV_0003029,BUYER_0334,SELLER_00443,Mango,fruit,2332.73,68.55,159899.61,2025-05-30,2025-05-31,2025-06-06,2025-06-08,PAID,159899.61,0,2,COMPLETED,2332.73,2202.95,True,False,False,False,False,True,True,True,False,True,REGION_10,REGION_2,221.9,12,0.8,70.13,75.4,69.54,2025-06-06,2025-05-30,2025-06-08,0
TXN_0004596,INV_0004596,BUYER_0334,SELLER_00666,Rice,grain,670.9,81.35,54576.35,2025-05-30,2025-05-31,2025-06-06,2025-06-18,PAID,54576.35,0,12,COMPLETED,670.9,620.27,True,False,False,False,False,True,False,True,True,True,REGION_10,REGION_11,47.5,150,0.2,73.55,89.48,90.41,2025-06-05,2025-05-30,2025-06-18,0
TXN_0004671,INV_0004671,BUYER_0270,SELLER_01309,Rice,grain,282.77,59.95,16951.37,2025-05-31,2025-06-01,2025-06-07,2025-06-11,PAID,16951.37,0,4,COMPLETED,282.77,275.65,True,False,False,False,False,True,True,True,True,True,REGION_6,REGION_7,98.9,150,0.2,60.01,65.94,67.13,2025-06-06,2025-05-31,2025-06-11,0
TXN_0000549,INV_0000549,BUYER_0203,SELLER_00838,Mango,fruit,104.27,21.39,2229.77,2025-05-31,2025-06-01,2025-06-07,2025-06-18,PAID,2229.77,0,11,COMPLETED,104.27,100.61,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_10,214.7,12,0.8,22.11,23.52,24.07,2025-06-02,2025-05-31,2025-06-18,0
TXN_0000569,INV_0000569,BUYER_0104,SELLER_01450,Chilli,spice,213.83,19.38,4144.65,2025-05-31,2025-06-01,2025-06-07,2025-07-24,PAID,4144.65,0,47,COMPLETED,213.83,195.58,True,False,False,False,False,True,True,True,True,False,REGION_8,REGION_10,248.8,90,0.35,20.22,21.32,21.18,2025-06-03,2025-05-31,2025-07-24,1
TXN_0003858,INV_0003858,BUYER_0298,SELLER_00929,Rice,grain,212.61,39.79,8459.68,2025-05-31,2025-06-01,2025-06-07,2025-06-22,PAID,8459.68,0,15,COMPLETED,212.61,191.77,True,False,False,False,False,False,False,True,True,True,REGION_10,REGION_11,124.1,150,0.2,39.93,43.77,43.8,2025-06-03,2025-05-31,2025-06-22,0
TXN_0005064,INV_0005064,BUYER_0202,SELLER_01354,Mango,fruit,209.77,74.09,15542.45,2025-05-31,2025-05-31,2025-06-07,2025-06-25,PAID,15542.45,0,18,COMPLETED,209.77,192.66,True,False,False,False,False,True,False,False,False,True,REGION_10,REGION_7,56.0,12,0.8,72.38,81.5,83.49,2025-06-05,2025-05-31,2025-06-25,0
TXN_0002083,INV_0002083,BUYER_0252,SELLER_01169,Onion,vegetable,366.44,72.44,26543.48,2025-05-31,2025-06-01,2025-06-07,2025-06-20,PAID,26543.48,0,13,COMPLETED,366.44,344.02,True,False,False,False,False,True,True,False,False,True,REGION_0,REGION_11,73.0,45,0.45,70.73,79.68,68.45,2025-06-07,2025-05-31,2025-06-20,0
TXN_0005640,INV_0005640,BUYER_0113,SELLER_00232,Wheat,grain,822.9,19.05,15674.5,2025-05-31,2025-06-02,2025-06-07,2025-07-19,PAID,15674.5,0,42,COMPLETED,822.9,773.39,True,False,False,False,False,True,True,True,True,True,REGION_5,REGION_5,49.5,180,0.15,19.04,20.95,21.71,2025-06-05,2025-05-31,2025-07-19,1
TXN_0005949,INV_0005949,BUYER_0046,SELLER_00920,Potato,vegetable,789.04,64.99,51277.38,2025-06-01,2025-06-01,2025-06-08,2025-06-16,PAID,51277.38,0,8,COMPLETED,789.04,729.4,True,False,False,False,False,True,True,True,False,False,REGION_10,REGION_10,280.8,50,0.4,64.13,71.49,72.93,2025-06-08,2025-06-01,2025-06-16,0
TXN_0000236,INV_0000236,BUYER_0255,SELLER_00360,Banana,fruit,744.51,52.78,39291.46,2025-06-01,2025-06-02,2025-06-08,2025-08-03,PAID,39291.46,0,56,COMPLETED,744.51,738.69,True,False,False,False,False,True,True,True,True,True,REGION_3,REGION_1,66.0,10,0.75,55.7,58.05,56.91,2025-06-05,2025-06-01,2025-08-03,1
TXN_0001746,INV_0001746,BUYER_0042,SELLER_01325,Banana,fruit,274.38,49.64,13621.2,2025-06-01,2025-06-03,2025-06-08,2025-07-04,PAID,13621.2,0,26,COMPLETED,274.38,270.53,True,False,False,False,False,False,True,True,True,True,REGION_6,REGION_11,71.0,10,0.75,50.3,54.61,51.72,2025-06-03,2025-06-01,2025-07-04,0
TXN_0005929,INV_0005929,BUYER_0213,SELLER_00276,Tomato,vegetable,944.02,83.5,78821.78,2025-06-01,2025-06-03,2025-06-08,2025-06-20,PAID,78821.78,0,12,COMPLETED,944.02,934.53,False,True,False,False,False,True,True,True,True,True,REGION_9,REGION_1,102.7,8,0.9,81.25,91.85,104.66,2025-06-04,2025-06-01,2025-06-20,0
TXN_0003256,INV_0003256,BUYER_0106,SELLER_00226,Potato,vegetable,1341.02,25.31,33942.31,2025-06-02,2025-06-04,2025-06-09,2025-06-09,PAID,33942.31,0,0,COMPLETED,1341.02,1224.85,True,False,False,False,False,True,True,False,False,False,REGION_10,REGION_2,21.7,50,0.4,24.91,27.84,28.18,2025-06-09,2025-06-02,2025-06-09,0
TXN_0003119,INV_0003119,BUYER_0051,SELLER_01346,Tomato,vegetable,1160.56,28.15,32667.26,2025-06-02,2025-06-04,2025-06-09,2025-06-14,PAID,32667.26,0,5,COMPLETED,1160.56,1110.4,True,False,False,False,False,True,True,True,True,True,REGION_3,REGION_7,194.0,8,0.9,28.54,30.96,33.68,2025-06-05,2025-06-02,2025-06-14,0
TXN_0005999,INV_0005999,BUYER_0157,SELLER_00471,Mango,fruit,50.0,47.69,2384.63,2025-06-02,2025-06-03,2025-06-09,2025-07-04,PAID,2384.63,0,25,COMPLETED,50.0,45.13,True,False,False,False,False,True,False,True,False,True,REGION_1,REGION_3,104.9,12,0.8,52.13,52.46,51.82,2025-06-05,2025-06-02,2025-07-04,0
TXN_0002211,INV_0002211,BUYER_0305,SELLER_01502,Rice,grain,672.88,45.23,30434.63,2025-06-02,2025-06-03,2025-06-09,2025-06-10,PAID,30434.63,0,1,COMPLETED,672.88,654.11,False,True,False,False,False,True,False,True,True,False,REGION_5,REGION_8,54.6,150,0.2,44.96,49.75,51.33,2025-06-09,2025-06-02,2025-06-10,0
TXN_0004270,INV_0004270,BUYER_0394,SELLER_01455,Mango,fruit,211.48,30.29,6406.2,2025-06-02,2025-06-03,2025-06-09,2025-06-09,PAID,6406.2,0,0,COMPLETED,211.48,202.59,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_1,38.6,12,0.8,31.6,33.32,30.8,2025-06-04,2025-06-02,2025-06-09,0
TXN_0004467,INV_0004467,BUYER_0102,SELLER_01508,Banana,fruit,92.98,64.24,5972.57,2025-06-02,2025-06-03,2025-06-09,2025-06-18,PAID,5972.57,0,9,COMPLETED,92.98,88.48,True,False,False,False,False,True,True,True,True,False,REGION_6,REGION_9,113.5,10,0.75,66.08,70.66,63.06,2025-06-05,2025-06-02,2025-06-18,0
TXN_0000812,INV_0000812,BUYER_0360,SELLER_00115,Tomato,vegetable,343.37,42.42,14565.88,2025-06-02,2025-06-02,2025-06-09,2025-06-22,PAID,14565.88,0,13,COMPLETED,343.37,335.25,True,False,False,False,False,True,False,True,True,True,REGION_0,REGION_4,140.2,8,0.9,42.52,46.66,49.68,2025-06-09,2025-06-02,2025-06-22,0
TXN_0005419,INV_0005419,BUYER_0303,SELLER_01517,Potato,vegetable,379.81,36.5,13864.33,2025-06-02,2025-06-04,2025-06-09,2025-06-26,PAID,13864.33,0,17,COMPLETED,379.81,344.58,True,False,False,False,False,False,True,True,True,True,REGION_3,REGION_4,189.6,50,0.4,39.84,40.15,38.76,2025-06-08,2025-06-02,2025-06-26,0
TXN_0001530,INV_0001530,BUYER_0035,SELLER_01550,Potato,vegetable,226.25,72.73,16455.19,2025-06-02,2025-06-04,2025-06-09,2025-06-15,PAID,16455.19,0,6,COMPLETED,226.25,215.2,True,False,False,False,False,False,True,True,True,True,REGION_11,REGION_7,80.7,50,0.4,66.57,80.0,85.06,2025-06-06,2025-06-02,2025-06-15,0
TXN_0001124,INV_0001124,BUYER_0199,SELLER_00405,Rice,grain,300.19,56.16,16858.81,2025-06-03,2025-06-05,2025-06-10,2025-06-13,PAID,16858.81,0,3,COMPLETED,300.19,271.13,True,False,False,False,False,True,True,True,True,True,REGION_7,REGION_9,122.4,150,0.2,52.05,61.78,63.93,2025-06-10,2025-06-03,2025-06-13,0
TXN_0004437,INV_0004437,BUYER_0023,SELLER_00251,Mango,fruit,728.75,40.59,29578.1,2025-06-03,2025-06-04,2025-06-10,2025-06-10,PAID,29578.1,0,0,COMPLETED,728.75,722.05,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_8,36.6,12,0.8,44.14,44.65,47.99,2025-06-05,2025-06-03,2025-06-10,0
TXN_0002514,INV_0002514,BUYER_0287,SELLER_01007,Potato,vegetable,919.37,33.21,30530.47,2025-06-03,2025-06-05,2025-06-10,2025-06-25,PAID,30530.47,0,15,COMPLETED,919.37,875.89,True,False,False,False,False,True,False,True,False,False,REGION_11,REGION_6,102.6,50,0.4,33.05,36.53,32.3,2025-06-07,2025-06-03,2025-06-25,0
TXN_0002638,INV_0002638,BUYER_0275,SELLER_00330,Mango,fruit,341.81,42.33,14468.08,2025-06-03,2025-06-05,2025-06-10,2025-06-18,PAID,14468.08,0,8,COMPLETED,341.81,315.48,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_4,88.3,12,0.8,43.07,46.56,46.69,2025-06-09,2025-06-03,2025-06-18,0
TXN_0000026,INV_0000026,BUYER_0245,SELLER_01524,Potato,vegetable,196.37,22.06,4331.74,2025-06-03,2025-06-04,2025-06-10,2025-07-28,PAID,4331.74,0,48,COMPLETED,196.37,191.17,True,False,False,False,False,True,True,True,True,True,REGION_5,REGION_7,106.4,50,0.4,22.4,24.26,26.56,2025-06-05,2025-06-03,2025-07-28,1
TXN_0005024,INV_0005024,BUYER_0208,SELLER_00158,Tomato,vegetable,1146.21,48.5,55588.07,2025-06-03,2025-06-05,2025-06-10,2025-06-10,PAID,55588.07,0,0,COMPLETED,1146.21,1055.61,True,False,False,False,False,True,True,True,False,True,REGION_4,REGION_11,34.9,8,0.9,50.42,53.35,54.97,2025-06-05,2025-06-03,2025-06-10,0
TXN_0000446,INV_0000446,BUYER_0295,SELLER_01205,Onion,vegetable,185.6,66.46,12334.99,2025-06-04,2025-06-04,2025-06-11,2025-06-11,PAID,12334.99,0,0,COMPLETED,185.6,172.49,True,False,False,False,False,True,True,True,True,True,REGION_7,REGION_2,5.6,45,0.45,63.55,73.11,76.39,2025-06-10,2025-06-04,2025-06-11,0
TXN_0005420,INV_0005420,BUYER_0085,SELLER_00387,Banana,fruit,262.14,33.62,8812.51,2025-06-04,2025-06-06,2025-06-11,2025-06-14,PAID,8812.51,0,3,COMPLETED,262.14,239.28,True,False,False,False,False,True,True,True,True,True,REGION_1,REGION_9,48.1,10,0.75,34.65,36.98,33.78,2025-06-10,2025-06-04,2025-06-14,0
TXN_0001614,INV_0001614,BUYER_0162,SELLER_00046,Chilli,spice,681.51,82.39,56149.82,2025-06-04,2025-06-06,2025-06-11,2025-06-12,PAID,56149.82,0,1,COMPLETED,681.51,675.89,True,False,False,False,False,True,True,True,True,True,REGION_6,REGION_10,61.0,90,0.35,86.61,90.63,90.94,2025-06-06,2025-06-04,2025-06-12,0
TXN_0003767,INV_0003767,BUYER_0230,SELLER_00631,Wheat,grain,661.03,49.07,32437.8,2025-06-04,2025-06-04,2025-06-11,2025-06-11,PAID,32437.8,0,0,COMPLETED,661.03,650.58,True,False,False,False,False,True,True,True,True,True,REGION_2,REGION_2,28.6,180,0.15,49.12,53.98,50.55,2025-06-07,2025-06-04,2025-06-11,0
TXN_0004316,INV_0004316,BUYER_0213,SELLER_00549,Tomato,vegetable,471.11,47.13,22203.46,2025-06-04,2025-06-04,2025-06-11,2025-07-02,PAID,22203.46,0,21,COMPLETED,471.11,457.18,True,False,False,False,False,True,True,True,False,True,REGION_9,REGION_0,76.0,8,0.9,45.58,51.84,53.31,2025-06-11,2025-06-04,2025-07-02,0
TXN_0005145,INV_0005145,BUYER_0014,SELLER_01265,Chilli,spice,891.75,67.97,60615.98,2025-06-05,2025-06-07,2025-06-12,2025-06-12,PAID,60615.98,0,0,COMPLETED,891.75,817.97,True,False,False,False,False,True,True,True,False,False,REGION_2,REGION_10,127.3,90,0.35,69.87,74.77,74.7,2025-06-10,2025-06-05,2025-06-12,0
TXN_0004691,INV_0004691,BUYER_0323,SELLER_01473,Banana,fruit,141.51,59.42,8408.9,2025-06-05,2025-06-06,2025-06-12,2025-06-16,PAID,8408.9,0,4,COMPLETED,141.51,136.89,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_11,20.7,10,0.75,56.56,65.36,62.56,2025-06-11,2025-06-05,2025-06-16,0
TXN_0002807,INV_0002807,BUYER_0273,SELLER_00030,Tomato,vegetable,336.86,23.64,7962.04,2025-06-05,2025-06-06,2025-06-12,2025-06-17,PAID,7962.04,0,5,COMPLETED,336.86,306.86,True,False,False,False,False,False,True,True,True,True,REGION_9,REGION_4,49.3,8,0.9,22.23,26.0,24.51,2025-06-08,2025-06-05,2025-06-17,0
TXN_0005969,INV_0005969,BUYER_0145,SELLER_01244,Potato,vegetable,362.73,29.84,10824.68,2025-06-05,2025-06-05,2025-06-12,2025-06-16,PAID,10824.68,0,4,COMPLETED,362.73,356.01,True,False,False,False,False,True,True,True,True,True,REGION_1,REGION_2,79.3,50,0.4,29.37,32.83,36.1,2025-06-10,2025-06-05,2025-06-16,0
TXN_0001195,INV_0001195,BUYER_0009,SELLER_01496,Onion,vegetable,274.6,19.75,5422.14,2025-06-05,2025-06-06,2025-06-12,2025-07-30,PAID,5422.14,0,48,COMPLETED,274.6,262.76,True,False,False,False,False,True,True,True,False,True,REGION_9,REGION_6,63.7,45,0.45,18.3,21.72,22.9,2025-06-10,2025-06-05,2025-07-30,1
TXN_0005871,INV_0005871,BUYER_0250,SELLER_01308,Potato,vegetable,210.65,35.58,7494.22,2025-06-05,2025-06-05,2025-06-12,2025-08-05,PAID,7494.22,0,54,COMPLETED,210.65,207.31,True,False,False,False,False,False,True,True,True,True,REGION_10,REGION_10,100.6,50,0.4,34.14,39.13,41.24,2025-06-12,2025-06-05,2025-08-05,1
TXN_0002432,INV_0002432,BUYER_0015,SELLER_00143,Onion,vegetable,512.35,27.41,14045.7,2025-06-06,2025-06-07,2025-06-13,2025-06-16,PAID,14045.7,0,3,COMPLETED,512.35,470.68,True,False,False,False,False,True,True,True,True,True,REGION_3,REGION_9,62.2,45,0.45,27.98,30.16,30.87,2025-06-10,2025-06-06,2025-06-16,0
TXN_0005645,INV_0005645,BUYER_0068,SELLER_00562,Tomato,vegetable,247.07,25.34,6260.21,2025-06-06,2025-06-07,2025-06-13,2025-06-20,PAID,6260.21,0,7,COMPLETED,247.07,240.86,True,False,False,False,False,True,True,True,True,True,REGION_8,REGION_5,240.0,8,0.9,25.39,27.87,25.74,2025-06-13,2025-06-06,2025-06-20,0
TXN_0002800,INV_0002800,BUYER_0326,SELLER_01124,Tomato,vegetable,689.1,42.28,29133.15,2025-06-06,2025-06-08,2025-06-13,2025-07-01,PAID,29133.15,0,18,COMPLETED,689.1,665.77,True,False,False,False,False,True,False,False,False,True,REGION_2,REGION_4,35.5,8,0.9,40.31,46.5,40.27,2025-06-09,2025-06-06,2025-07-01,0
TXN_0005507,INV_0005507,BUYER_0323,SELLER_00820,Wheat,grain,259.04,55.69,14426.58,2025-06-06,2025-06-08,2025-06-13,2025-06-24,PAID,14426.58,0,11,COMPLETED,259.04,238.39,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_8,63.3,180,0.15,56.6,61.26,67.4,2025-06-11,2025-06-06,2025-06-24,0
TXN_0004917,INV_0004917,BUYER_0076,SELLER_00078,Mango,fruit,261.22,80.38,20998.03,2025-06-06,2025-06-06,2025-06-13,2025-06-13,PAID,20998.03,0,0,COMPLETED,261.22,243.99,True,False,False,False,False,True,True,True,True,True,REGION_4,REGION_10,14.5,12,0.8,80.89,88.42,81.4,2025-06-09,2025-06-06,2025-06-13,0
TXN_0000464,INV_0000464,BUYER_0066,SELLER_01526,Banana,fruit,757.38,50.25,38056.3,2025-06-06,2025-06-07,2025-06-13,2025-06-20,PAID,38056.3,0,7,COMPLETED,757.38,683.2,True,False,False,False,False,True,True,False,True,True,REGION_6,REGION_1,27.0,10,0.75,49.82,55.27,52.74,2025-06-10,2025-06-06,2025-06-20,0
TXN_0000973,INV_0000973,BUYER_0237,SELLER_00250,Banana,fruit,64.3,66.14,4253.11,2025-06-06,2025-06-06,2025-06-13,2025-06-20,CANCELLED,0.0,0,7,CANCELLED,64.3,0.0,True,False,False,True,False,True,True,True,True,True,REGION_9,REGION_10,39.9,10,0.75,71.87,72.75,74.56,2025-06-09,2025-06-06,2025-06-20,0
TXN_0001601,INV_0001601,BUYER_0382,SELLER_00986,Potato,vegetable,496.41,30.58,15179.91,2025-06-07,2025-06-09,2025-06-14,2025-07-03,PAID,15179.91,0,19,COMPLETED,496.41,484.69,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_3,11.1,50,0.4,32.36,33.64,31.55,2025-06-14,2025-06-07,2025-07-03,0
TXN_0001218,INV_0001218,BUYER_0366,SELLER_00729,Potato,vegetable,665.27,30.61,20362.73,2025-06-07,2025-06-07,2025-06-14,2025-06-22,PAID,20362.73,0,8,COMPLETED,665.27,654.47,False,True,False,False,False,True,True,True,True,True,REGION_6,REGION_1,67.9,50,0.4,30.71,33.67,32.73,2025-06-12,2025-06-07,2025-06-22,0
TXN_0005715,INV_0005715,BUYER_0322,SELLER_00361,Potato,vegetable,340.38,69.92,23799.72,2025-06-07,2025-06-08,2025-06-14,2025-06-25,PAID,23799.72,0,11,COMPLETED,340.38,320.21,True,False,False,False,False,False,True,True,True,True,REGION_10,REGION_8,13.0,50,0.4,72.61,76.91,74.86,2025-06-12,2025-06-07,2025-06-25,0
TXN_0005070,INV_0005070,BUYER_0373,SELLER_01538,Rice,grain,1614.91,79.21,127924.67,2025-06-07,2025-06-09,2025-06-14,2025-06-23,PAID,127924.67,0,9,COMPLETED,1614.91,1598.84,True,False,False,False,False,True,False,True,True,False,REGION_1,REGION_10,153.8,150,0.2,81.15,87.14,98.2,2025-06-10,2025-06-07,2025-06-23,0
TXN_0003651,INV_0003651,BUYER_0360,SELLER_01581,Banana,fruit,730.11,32.36,23625.29,2025-06-07,2025-06-09,2025-06-14,2025-06-16,PAID,23625.29,0,2,COMPLETED,730.11,716.62,True,False,False,False,False,False,True,True,True,True,REGION_0,REGION_0,17.4,10,0.75,32.83,35.59,38.78,2025-06-10,2025-06-07,2025-06-16,0
TXN_0002572,INV_0002572,BUYER_0341,SELLER_00791,Tomato,vegetable,245.75,41.81,10275.44,2025-06-08,2025-06-10,2025-06-15,2025-08-10,PAID,10275.44,0,56,COMPLETED,245.75,236.09,True,False,False,False,False,True,False,True,True,True,REGION_5,REGION_0,56.0,8,0.9,37.4,45.99,39.89,2025-06-15,2025-06-08,2025-08-10,1
TXN_0003236,INV_0003236,BUYER_0336,SELLER_01117,Chilli,spice,1124.13,67.54,75923.91,2025-06-08,2025-06-09,2025-06-15,2025-06-24,PAID,75923.91,0,9,COMPLETED,1124.13,1023.39,True,False,False,False,False,True,True,True,True,True,REGION_0,REGION_1,94.3,90,0.35,65.27,74.29,74.59,2025-06-13,2025-06-08,2025-06-24,0
TXN_0004932,INV_0004932,BUYER_0024,SELLER_00117,Chilli,spice,653.84,83.75,54757.37,2025-06-08,2025-06-08,2025-06-15,2025-06-29,PAID,54757.37,0,14,COMPLETED,653.84,599.73,True,False,False,False,False,True,True,True,True,True,REGION_0,REGION_7,85.7,90,0.35,85.29,92.12,98.66,2025-06-15,2025-06-08,2025-06-29,0
TXN_0003503,INV_0003503,BUYER_0322,SELLER_01556,Rice,grain,2199.09,40.43,88909.97,2025-06-08,2025-06-10,2025-06-15,2025-06-29,PAID,88909.97,0,14,COMPLETED,2199.09,2024.52,True,False,False,False,False,True,False,True,True,True,REGION_10,REGION_9,125.4,150,0.2,39.9,44.47,42.86,2025-06-13,2025-06-08,2025-06-29,0
TXN_0003878,INV_0003878,BUYER_0153,SELLER_01462,Chilli,spice,2427.22,34.92,84755.64,2025-06-08,2025-06-08,2025-06-15,2025-06-17,PAID,84755.64,0,2,COMPLETED,2427.22,2356.78,True,False,False,False,False,False,False,True,True,True,REGION_9,REGION_3,109.1,90,0.35,32.24,38.41,34.74,2025-06-12,2025-06-08,2025-06-17,0
TXN_0004155,INV_0004155,BUYER_0118,SELLER_00583,Onion,vegetable,837.18,82.0,68651.45,2025-06-08,2025-06-10,2025-06-15,2025-06-25,PAID,68651.45,0,10,COMPLETED,837.18,800.92,True,False,False,False,False,True,True,True,True,False,REGION_10,REGION_3,48.0,45,0.45,79.57,90.2,85.05,2025-06-15,2025-06-08,2025-06-25,0
TXN_0000497,INV_0000497,BUYER_0231,SELLER_01248,Potato,vegetable,55.73,28.01,1561.07,2025-06-08,2025-06-09,2025-06-15,2025-06-15,PAID,1561.07,0,0,COMPLETED,55.73,54.45,True,False,False,False,False,True,False,True,True,True,REGION_3,REGION_2,152.8,50,0.4,29.22,30.81,30.83,2025-06-12,2025-06-08,2025-06-15,0
